popularity,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,duration,es_reggaeton,key_code,mode_code,loudness_scale,tempo_scale
1.0,0.604,0.892,0.0303,0.006640000000000001,0.00198,0.387,0.7390000000000001,3.6902166666666667,0,9.0,0.0,0.8678294110619997,0.5230248394550058
57.0,0.639,0.8690000000000001,0.0311,0.00336,0.002,0.0576,0.562,3.8002166666666666,0,7.0,1.0,0.8036793692509855,0.5510558015059923
41.0,0.654,0.9740000000000001,0.0521,0.0059299999999999995,0.45899999999999996,0.29600000000000004,0.971,2.783333333333333,0,2.0,1.0,0.9096165332696213,0.5506069958277694
51.0,0.66,0.946,0.0508,0.0526,0.10300000000000001,0.0642,0.853,3.4306666666666668,0,11.0,0.0,0.8249193644725838,0.5548401753112551
48.0,0.6609999999999999,0.87,0.0365,0.000395,0.00315,0.332,0.973,4.067783333333334,0,11.0,1.0,0.747604826185641,0.5398633636046299
50.0,0.7,0.99,0.0499,0.0873,0.0021100000000000003,0.151,0.77,4.136616666666667,0,3.0,0.0,0.8256600167244057,0.5225261664792026
53.0,0.8029999999999999,0.927,0.0619,0.067,6.49e-06,0.9329999999999999,0.862,3.78245,0,11.0,0.0,0.8583681758451798,0.528770660298428
47.0,0.5920000000000001,0.9309999999999999,0.0371,0.00551,0.0301,0.205,0.612,4.182216666666666,0,5.0,0.0,0.8345717357543901,0.5344056649250051
40.0,0.789,0.862,0.0398,0.0263,0.0368,0.21899999999999997,0.882,3.520883333333333,0,5.0,0.0,0.909258153147772,0.5366995606137003
67.0,0.65,0.82,0.0356,0.0655,0.00274,0.215,0.757,3.5995500000000002,0,5.0,0.0,0.7458368175845179,0.5673956526798132
66.0,0.604,0.755,0.0337,0.000295,0.812,0.0625,0.38799999999999996,4.05445,0,0.0,1.0,0.7491578067136542,0.573390810011137
57.0,0.5920000000000001,0.882,0.0468,0.00884,0.0155,0.0506,0.442,6.823333333333333,0,8.0,1.0,0.8075976585832039,0.32456961751782765
66.0,0.53,0.861,0.0372,0.0175,0.0177,0.0857,0.8440000000000001,2.3417833333333333,0,7.0,1.0,0.8946840281925695,0.536887948182337
65.0,0.259,0.737,0.0401,0.0657,5.36e-06,0.0521,0.8590000000000001,2.7048833333333335,0,4.0,1.0,0.7318122088161509,0.7839637852603349
52.0,0.54,0.746,0.045,0.13,8.73e-06,0.0976,0.826,3.66445,0,7.0,1.0,0.7813881256719627,0.7215797959873448
26.0,0.667,0.5870000000000001,0.0978,0.0692,1.24e-06,0.161,0.679,3.17555,0,11.0,0.0,0.6701230438418349,0.5360568265559982
42.0,0.29,0.9390000000000001,0.0693,0.007559999999999999,0.00257,0.327,0.222,3.616,0,9.0,1.0,0.922183729542468,0.24056538433834412
61.0,0.561,0.706,0.028999999999999998,0.00263,0.00125,0.122,0.569,4.0811166666666665,0,9.0,1.0,0.7805757973957711,0.5125139212872413
72.0,0.721,0.521,0.0612,0.0707,0.005520000000000001,0.127,0.9420000000000001,4.356883333333333,0,2.0,1.0,0.8121849241428742,0.49611866200499777
36.0,0.682,0.9009999999999999,0.0545,0.0267,0.0,0.7040000000000001,0.865,5.394216666666667,0,5.0,0.0,0.9126747103094015,0.5544855634173506
48.0,0.7040000000000001,0.815,0.0414,0.00539,0.845,0.0662,0.9129999999999999,4.03645,0,2.0,1.0,0.7873372356946601,0.4341668559777039
26.0,0.41100000000000003,0.597,0.0533,0.0324,2.35e-06,0.371,0.77,2.286216666666667,0,4.0,0.0,0.8595866682594672,0.6892159198577119
62.0,0.657,0.384,0.0301,0.018000000000000002,0.000798,0.299,0.595,2.9577833333333334,0,6.0,0.0,0.718456576275236,0.4590894231461832
63.0,0.48700000000000004,0.884,0.0425,0.00042699999999999997,0.402,0.0954,0.569,2.886216666666667,0,5.0,1.0,0.7196750686895232,0.5649078286116389
51.0,0.565,0.7140000000000001,0.0398,0.0009130000000000001,0.00461,0.19899999999999998,0.684,3.8606666666666665,0,6.0,0.0,0.7574483335324333,0.4825990835498867
62.0,0.34,0.976,0.0912,0.006490000000000001,0.00643,0.12300000000000001,0.669,3.8722166666666666,0,9.0,1.0,0.8920081232827619,0.6159054516037876
50.0,0.369,0.54,0.0321,0.0809,0.000149,0.76,0.915,2.5366666666666666,0,11.0,1.0,0.7399354915780672,0.7559051191551373
22.0,0.499,0.902,0.0691,0.0002,0.21100000000000002,0.0852,0.45899999999999996,2.8593333333333333,0,9.0,1.0,0.7582367698005017,0.5079205890990087
68.0,0.38299999999999995,0.893,0.037000000000000005,0.026000000000000002,0.0,0.0251,0.8029999999999999,4.11555,0,7.0,1.0,0.7998805399593836,0.9528255364890099
57.0,0.41100000000000003,0.879,0.0468,0.00487,0.0446,0.10400000000000001,0.499,3.6199999999999997,0,7.0,1.0,0.855692270935372,0.6634068229544712
27.0,0.511,0.8170000000000001,0.0307,0.00149,1.7e-05,0.17,0.696,3.2922166666666666,0,2.0,1.0,0.8477840162465655,0.5226757683719435
19.0,0.544,0.951,0.0363,0.00202,4.48e-05,0.14400000000000002,0.92,2.473116666666667,0,0.0,1.0,0.916688567674113,0.5849600230497732
33.0,0.33799999999999997,0.9279999999999999,0.0684,0.0255,0.0,0.13,0.5539999999999999,2.58645,0,9.0,0.0,0.8030342850316569,0.7465743936967736
17.0,0.6709999999999999,0.792,0.0714,0.000662,0.0006320000000000001,0.17,0.635,3.1540000000000004,0,2.0,1.0,0.8029148249910405,0.5344776954659545
54.0,0.45299999999999996,0.721,0.0533,0.00352,0.833,0.698,0.601,9.62045,0,11.0,0.0,0.6917453111934058,0.6426121598634745
69.0,0.664,0.7879999999999999,0.0294,0.0451,0.0416,0.11699999999999999,0.8690000000000001,3.3615500000000003,0,2.0,1.0,0.7118384900250865,0.5038314706974218
26.0,0.42700000000000005,0.912,0.0529,0.000886,0.32799999999999996,0.359,0.574,3.316666666666667,0,2.0,1.0,0.7210130211444271,0.5328320746458036
44.0,0.325,0.838,0.14400000000000002,0.0327,0.00042,0.126,0.449,3.01955,0,1.0,0.0,0.8509377613188388,0.6811207952171721
49.0,0.47100000000000003,0.955,0.121,0.00485,1.44e-06,0.162,0.35,3.8791,0,7.0,1.0,0.8815673157328874,0.5855916754857905
46.0,0.65,0.732,0.0289,0.435,0.0,0.09300000000000001,0.919,3.216,0,4.0,1.0,0.7663361605542945,0.41951141129992964
60.0,0.8220000000000001,0.87,0.0592,0.124,0.0,0.045,0.9009999999999999,5.03,0,9.0,1.0,0.8567674113009198,0.41885759562054303
40.0,0.375,0.9740000000000001,0.0636,0.0013599999999999999,0.495,0.14800000000000002,0.508,4.35955,0,7.0,1.0,0.7798829291601959,0.6097994780556186
11.0,0.268,0.9109999999999999,0.1,0.00013700000000000002,0.007859999999999999,0.185,0.595,1.7468833333333333,0,0.0,1.0,0.825516664675666,0.7626205818959545
46.0,0.6,0.925,0.0828,0.00882,0.000168,0.0691,0.382,2.72445,0,2.0,1.0,0.7876956158165094,0.46876367887676684
42.0,0.561,0.872,0.0393,0.0457,0.0,0.105,0.733,3.8777833333333334,0,11.0,0.0,0.8274041333174053,0.43205580704680324
70.0,0.462,0.836,0.0621,0.00517,0.0,0.18,0.6709999999999999,2.5995500000000002,0,11.0,0.0,0.8684983872894516,0.7490455953324209
22.0,0.452,0.825,0.0385,0.00288,0.518,0.16699999999999998,0.583,4.101783333333334,0,9.0,1.0,0.7939314299366861,0.6502917236908449
21.0,0.278,0.898,0.0433,0.0127,0.0828,0.37,0.539,3.8822166666666664,0,2.0,1.0,0.7521443077290646,0.9170374392588612
71.0,0.611,0.846,0.0436,0.00509,0.0,0.0784,0.7509999999999999,2.715333333333333,0,11.0,1.0,0.8652968582009317,0.38970184896857807
48.0,0.6809999999999999,0.7390000000000001,0.0498,0.135,0.207,0.0979,0.359,4.912883333333334,0,11.0,1.0,0.8246565523832278,0.5344222873575319
64.0,0.6940000000000001,0.8809999999999999,0.0701,0.0153,0.0196,0.0851,0.924,3.863116666666667,0,1.0,0.0,0.909425397204635,0.4874528338477053
54.0,0.747,0.5710000000000001,0.086,0.48,1.05e-06,0.242,0.965,3.6682166666666665,0,9.0,0.0,0.6980528013379523,0.322802098859147
48.0,0.361,0.753,0.0561,0.0564,0.052000000000000005,0.295,0.608,3.9777833333333334,0,2.0,1.0,0.7094015051965117,0.5610735875087961
60.0,0.133,0.927,0.0741,0.00344,0.00044,0.0915,0.5,3.747783333333333,0,7.0,1.0,0.8779357304981483,0.909407742729071
19.0,0.65,0.838,0.0607,0.128,0.0498,0.46299999999999997,0.514,3.923783333333333,0,7.0,1.0,0.7433281567315733,0.47736301730395225
61.0,0.546,0.836,0.0317,0.107,0.583,0.166,0.735,2.9659666666666666,0,9.0,1.0,0.8552383227810297,0.6040924428880922
58.0,0.5429999999999999,0.8340000000000001,0.028999999999999998,5.5e-06,0.889,0.0777,0.37,4.374883333333333,0,7.0,1.0,0.8435073467924978,0.5875808265781615
17.0,0.493,0.758,0.0607,0.0971,0.0,0.0879,0.71,2.634,0,9.0,0.0,0.8021263887229722,0.8135627967796807
11.0,0.7390000000000001,0.557,0.0329,0.0109,0.0007030000000000001,0.409,0.319,3.7235500000000004,0,11.0,0.0,0.8059730020308207,0.46542256993888476
26.0,0.607,0.706,0.0327,0.055,0.00020800000000000001,0.33899999999999997,0.703,4.676666666666667,0,11.0,0.0,0.7440927009915184,0.5945788706719342
36.0,0.35700000000000004,0.992,0.0555,0.12300000000000001,0.0128,0.14,0.77,3.31555,0,5.0,1.0,0.9187432803727154,0.7055502302206905
35.0,0.431,0.856,0.0386,0.0249,0.0183,0.297,0.76,2.877333333333333,0,9.0,1.0,0.9135348226018396,0.4524459909463151
15.0,0.607,0.545,0.0423,0.0407,0.0564,0.0627,0.644,3.76675,0,0.0,1.0,0.6896428144785569,0.5015264933870422
55.0,0.61,0.8190000000000001,0.0666,0.00381,7.92e-06,0.285,0.45399999999999996,3.3153333333333332,0,8.0,1.0,0.8074065225182177,0.368342023171671
47.0,0.5429999999999999,0.83,0.0316,3.48e-05,0.893,0.34600000000000003,0.532,3.95355,0,0.0,1.0,0.8530402580336878,0.49285512441890744
41.0,0.359,0.878,0.0662,6.57e-05,0.10800000000000001,0.326,0.536,3.2199999999999998,0,0.0,1.0,0.822816867757735,0.7242504668133134
20.0,0.585,0.565,0.0719,0.266,0.0,0.0918,0.505,2.95245,0,11.0,1.0,0.8245609843507347,0.5284160484045235
47.0,0.499,0.84,0.0346,0.0005639999999999999,0.171,0.23800000000000002,0.732,3.6218833333333333,0,10.0,1.0,0.8475689881734559,0.5083139866688091
54.0,0.545,0.7170000000000001,0.036000000000000004,0.00417,0.406,0.136,0.589,3.9936833333333337,0,3.0,1.0,0.8421455023294707,0.47061430969808127
33.0,0.688,0.8140000000000001,0.0699,0.247,0.0,0.11900000000000001,0.9209999999999999,3.3411166666666667,0,4.0,0.0,0.8243937402938717,0.6082812958848397
17.0,0.556,0.76,0.0463,0.0626,3.91e-05,0.348,0.696,4.346216666666667,0,9.0,1.0,0.7156373193166885,0.5303497913884717
37.0,0.52,0.912,0.0303,0.069,1.36e-05,0.183,0.961,3.07955,0,2.0,1.0,0.899366861784733,0.5749644002903384
26.0,0.308,0.9420000000000001,0.109,0.00292,0.445,0.0623,0.363,4.778883333333334,0,7.0,1.0,0.9148488830486202,0.4799007086697067
52.0,0.41100000000000003,0.645,0.0431,0.0319,0.0121,0.488,0.433,4.424449999999999,0,7.0,0.0,0.7500895950304622,0.5035433485336244
51.0,0.679,0.68,0.0616,0.613,6.21e-05,0.0523,0.574,4.96445,0,11.0,0.0,0.7266754270696452,0.3066173903889095
32.0,0.528,0.6709999999999999,0.0434,0.26899999999999996,0.00373,0.0559,0.503,3.7397833333333335,0,9.0,0.0,0.7279178114920559,0.5733520243352414
24.0,0.3,0.8759999999999999,0.048,0.121,0.657,0.17,0.312,3.34445,0,2.0,1.0,0.8936566718432684,0.5574388155962744
18.0,0.583,0.938,0.0364,0.00014099999999999998,0.000286,0.39299999999999996,0.8959999999999999,2.848,0,2.0,1.0,0.8015768725361366,0.49658409011574756
71.0,0.501,0.5,0.0378,0.462,0.0,0.262,0.623,2.5627166666666668,0,0.0,0.0,0.8083383108350257,0.6142321267294256
41.0,0.602,0.691,0.0387,0.0934,0.00119,0.496,0.32899999999999996,5.6772833333333335,0,2.0,1.0,0.7128419543662645,0.5572005607300572
59.0,0.606,0.794,0.0291,0.11900000000000001,7.16e-06,0.125,0.584,5.047116666666667,0,0.0,1.0,0.8350017919006092,0.4002349303797117
50.0,0.535,0.8370000000000001,0.039,0.09699999999999999,2.99e-06,0.18899999999999997,0.903,2.4166666666666665,0,10.0,1.0,0.7423008003822721,0.34536982141966655
28.0,0.41,0.763,0.0667,0.00337,0.0,0.171,0.537,3.2328833333333336,0,0.0,1.0,0.6816867757735037,0.7086918699682512
55.0,0.531,0.8490000000000001,0.111,0.0389,0.00763,0.18600000000000003,0.305,2.2737833333333333,0,9.0,1.0,0.7493250507705171,0.4761606613511822
37.0,0.387,0.9309999999999999,0.061,0.0219,0.00281,0.289,0.40700000000000003,3.3733333333333335,0,4.0,0.0,0.8562656791303309,0.7641664681209448
40.0,0.611,0.696,0.0312,0.003,0.000458,0.0614,0.963,3.0822166666666666,0,2.0,1.0,0.7496595388842431,0.5233628289163836
18.0,0.654,0.89,0.0906,0.0020399999999999997,0.0,0.272,0.684,3.255333333333333,0,9.0,0.0,0.8506271652132361,0.5287872827309549
55.0,0.631,0.938,0.0833,0.0447,7.87e-06,0.3,0.682,4.918883333333333,0,9.0,1.0,0.8731095448572452,0.5614891483219654
38.0,0.516,0.391,0.0308,0.7759999999999999,0.00687,0.039,0.37799999999999995,3.402216666666667,0,2.0,1.0,0.7388842432206426,0.5231467372935356
58.0,0.639,0.929,0.212,0.0032600000000000003,0.0501,0.242,0.688,3.5784499999999997,0,0.0,1.0,0.8924859634452276,0.38884856409887025
32.0,0.503,0.736,0.0296,0.038,3.26e-05,0.0951,0.39299999999999996,3.58755,0,4.0,1.0,0.7924979094492891,0.45148743067060426
60.0,0.415,0.782,0.0461,0.0011,0.0,0.14,0.564,2.4746666666666663,0,2.0,1.0,0.8451081113367578,0.5621152599471406
51.0,0.647,0.722,0.0277,0.106,0.0,0.133,0.637,4.045116666666667,0,0.0,1.0,0.770350017919006,0.5554829093689571
40.0,0.589,0.782,0.0519,0.10099999999999999,0.0639,0.157,0.785,3.2415000000000003,0,9.0,1.0,0.7659777804324452,0.581508097895046
33.0,0.46399999999999997,0.86,0.0517,0.0194,0.0,0.0548,0.469,3.4937833333333335,0,8.0,0.0,0.7601720224584876,0.6284110616747655
65.0,0.303,0.961,0.243,0.00253,6.2e-05,0.132,0.305,4.285333333333333,0,9.0,0.0,0.8788436268068331,0.6261781149053353
71.0,0.28600000000000003,0.856,0.0585,0.0238,0.0542,0.48700000000000004,0.696,4.182883333333334,0,4.0,0.0,0.8443435670768128,0.71222136647477
63.0,0.45899999999999996,0.953,0.066,0.000275,0.000305,0.141,0.517,5.9959999999999996,0,4.0,0.0,0.850531597180743,0.3407321627446961
62.0,0.305,0.9740000000000001,0.0639,0.0009369999999999999,0.0139,0.153,0.5379999999999999,4.491116666666667,0,2.0,1.0,0.8849121968701469,0.5581868250599792
80.0,0.5589999999999999,0.868,0.17,0.0475,0.000176,0.7759999999999999,0.609,3.490216666666667,0,5.0,1.0,0.8802054712698602,0.6799461433186131
73.0,0.539,0.828,0.0361,0.000721,0.43799999999999994,0.198,0.5870000000000001,8.589783333333333,0,4.0,0.0,0.7886035121251941,0.3974091168501598
78.0,0.44299999999999995,0.96,0.0757,0.0231,0.434,0.35100000000000003,0.243,4.567116666666666,0,8.0,1.0,0.8134512005734081,0.49755927282398493
70.0,0.36200000000000004,0.961,0.0857,0.024,9.35e-06,0.159,0.491,2.564,0,2.0,1.0,0.8709353721180265,0.7227433662642191
66.0,0.473,0.7829999999999999,0.0869,0.0125,0.475,0.268,0.124,5.677333333333333,0,10.0,0.0,0.7513080874447498,0.3235667307553788
73.0,0.5870000000000001,0.8909999999999999,0.0361,0.000261,0.00454,0.314,0.705,4.25955,0,11.0,1.0,0.9254808266634811,0.5010333612220812
84.0,0.31,0.7,0.047,0.011000000000000001,0.00965,0.0828,0.763,4.258216666666667,0,9.0,1.0,0.8706008840043005,0.8577563040575358
63.0,0.33299999999999996,0.445,0.0283,0.008579999999999999,0.0451,0.16699999999999998,0.35,6.9639999999999995,0,3.0,0.0,0.6157926173694899,0.309132918511295
66.0,0.435,0.987,0.16,0.000195,0.0847,0.268,0.10099999999999999,6.0971166666666665,0,1.0,0.0,0.8947557042169394,0.38553515921519954
78.0,0.5770000000000001,0.828,0.0298,0.00213,0.0114,0.0581,0.604,5.521116666666667,0,6.0,0.0,0.7986142635288496,0.4968888347120718
72.0,0.415,0.9079999999999999,0.0765,0.004370000000000001,0.0345,0.08199999999999999,0.43700000000000006,4.058883333333333,0,2.0,1.0,0.7744833353243339,0.4501188503925665
65.0,0.508,0.912,0.0368,7.06e-05,0.40299999999999997,0.0492,0.682,4.21155,0,9.0,0.0,0.8139529327439972,0.4654447331822539
77.0,0.415,0.6459999999999999,0.0699,4.22e-05,0.000849,0.207,0.409,2.778216666666667,0,4.0,0.0,0.719053876478318,0.7173521573147014
74.0,0.317,0.981,0.174,0.00242,0.00677,0.0852,0.23399999999999999,2.7651166666666667,0,6.0,1.0,0.8365786644367459,0.5900963547005469
70.0,0.61,0.8909999999999999,0.0587,0.000805,0.0928,0.0657,0.51,4.112216666666667,0,4.0,0.0,0.8760004778401624,0.5891211719923093
72.0,0.474,0.977,0.17600000000000002,0.0011099999999999999,0.00298,0.201,0.23600000000000002,4.733783333333333,0,7.0,0.0,0.9145382869430175,0.30981443824489274
83.0,0.573,0.9129999999999999,0.132,0.0591,0.00173,0.156,0.42200000000000004,3.4733333333333336,0,6.0,0.0,0.8917453111934057,0.45510003933975696
68.0,0.504,0.9109999999999999,0.0738,0.00512,0.0123,0.355,0.6709999999999999,2.996,0,2.0,1.0,0.9353004420021502,0.4026230198527252
68.0,0.42,0.93,0.0638,0.0189,0.00675,0.264,0.344,4.856216666666667,0,2.0,0.0,0.8728706247760124,0.3660370458612914
64.0,0.61,0.8240000000000001,0.0534,0.0136,1.75e-06,0.0606,0.8190000000000001,3.502216666666667,0,4.0,1.0,0.8618086250149325,0.5619102499459772
69.0,0.28,0.9079999999999999,0.109,0.0327,8.85e-06,0.18,0.26,4.501333333333333,0,2.0,0.0,0.8746386333771353,0.4716282780822145
72.0,0.43700000000000006,0.695,0.0617,0.0011099999999999999,0.0857,0.124,0.413,7.457333333333334,0,7.0,1.0,0.7805519053876477,0.38009408296810154
66.0,0.325,0.985,0.151,0.0017699999999999999,0.107,0.35100000000000003,0.221,6.543333333333334,0,11.0,1.0,0.9121013021144426,0.508247496938702
73.0,0.43,0.7040000000000001,0.0804,0.000155,0.00221,0.0933,0.703,5.252,0,1.0,0.0,0.8149325050770517,0.4691016683381446
65.0,0.301,0.995,0.159,0.000417,0.295,0.125,0.0374,4.253116666666667,0,1.0,0.0,0.9012782224345957,0.30236758847289713
77.0,0.27,0.953,0.0797,0.0175,0.0131,0.321,0.426,6.8151166666666665,0,11.0,1.0,0.7969657149683431,0.3705694291302589
67.0,0.462,0.628,0.0581,0.231,0.00126,0.188,0.447,7.89645,0,6.0,0.0,0.7112411898220046,0.3140365361066938
82.0,0.501,0.889,0.0364,0.000147,0.0114,0.217,0.257,4.881333333333333,0,4.0,1.0,0.8826185640903118,0.5537486355753302
61.0,0.27,0.8859999999999999,0.11699999999999999,7.499999999999999e-06,0.0243,0.0899,0.192,5.225333333333333,0,11.0,1.0,0.8414287420857722,0.47488073404662035
72.0,0.598,0.6759999999999999,0.0279,0.13,0.225,0.11199999999999999,0.805,5.679033333333334,0,0.0,1.0,0.7861904193047425,0.44653394577762506
30.0,0.508,0.807,0.0495,0.000495,0.00367,0.32899999999999996,0.598,4.089333333333333,0,4.0,1.0,0.7129614144068808,0.590678139838984
38.0,0.634,0.7959999999999999,0.0283,0.17,0.5429999999999999,0.0815,0.9620000000000001,3.7686,0,1.0,0.0,0.7833711623461952,0.6319848846680224
58.0,0.327,0.8140000000000001,0.0391,0.0299,0.0109,0.435,0.413,4.918883333333333,0,2.0,0.0,0.9221120535180982,0.41277378531574316
62.0,0.48100000000000004,0.9259999999999999,0.0577,0.00017900000000000001,0.63,0.0883,0.462,5.206,0,11.0,0.0,0.7978258272607812,0.34863335900575687
63.0,0.47700000000000004,0.8590000000000001,0.0387,0.000333,0.000155,0.265,0.629,4.670216666666667,0,0.0,1.0,0.8001911360649863,0.3182087666709146
59.0,0.314,0.991,0.349,0.000139,0.0652,0.11,0.0396,4.97555,0,5.0,0.0,0.9142276908374148,0.5828822189839262
70.0,0.502,0.924,0.0503,0.0127,0.0,0.162,0.922,3.6611166666666666,0,4.0,1.0,0.855763946959742,0.6405565190409965
47.0,0.336,0.795,0.0897,0.00361,0.00143,0.0621,0.41700000000000004,5.89355,0,6.0,0.0,0.7471508780312985,0.6742723530161404
66.0,0.535,0.9670000000000001,0.068,0.000886,0.0204,0.233,0.34700000000000003,4.8551166666666665,0,2.0,1.0,0.9087325289690599,0.4288088918932397
81.0,0.451,0.9109999999999999,0.0466,0.0801,0.146,0.23600000000000002,0.63,5.934666666666667,0,6.0,1.0,0.8207382630510094,0.5072224469328842
71.0,0.64,0.922,0.0385,0.0036899999999999997,0.055,0.332,0.716,3.9037833333333336,0,9.0,0.0,0.8561462190897144,0.5071282531485658
68.0,0.551,0.9470000000000001,0.152,0.0006519999999999999,0.00025699999999999996,0.0637,0.466,4.7124500000000005,0,2.0,1.0,0.8946601361844463,0.5212684024180099
81.0,0.33799999999999997,0.34,0.0339,0.58,0.0032,0.11599999999999999,0.19699999999999998,8.047166666666666,0,9.0,0.0,0.718384900250866,0.2706907728877043
73.0,0.54,0.584,0.0254,0.0108,0.00296,0.253,0.244,6.44155,0,7.0,1.0,0.7773981603153745,0.5855639714315792
54.0,0.366,0.963,0.0708,0.000308,0.00032599999999999996,0.13,0.131,5.002883333333333,0,7.0,1.0,0.7293274399713295,0.40419661013192665
59.0,0.546,0.91,0.061,0.0442,5.610000000000001e-05,0.263,0.45799999999999996,3.598316666666667,0,5.0,1.0,0.8453231394098674,0.3158317588195857
65.0,0.489,0.953,0.0858,0.02,0.00021,0.113,0.447,3.264216666666667,0,0.0,1.0,0.8959980886393502,0.3372359111032308
54.0,0.331,0.79,0.078,0.00279,0.0953,0.33399999999999996,0.604,4.332216666666667,0,9.0,0.0,0.7288257078007405,0.7197513284093994
56.0,0.257,0.975,0.175,6.07e-05,0.1,0.222,0.276,6.61645,0,9.0,1.0,0.8598494803488232,0.6412546612071212
45.0,0.431,0.95,0.11699999999999999,0.000109,0.248,0.23199999999999998,0.162,3.8111166666666665,0,2.0,1.0,0.7339147055309998,0.5899356711861214
52.0,0.275,0.99,0.469,6.42e-05,0.0128,0.0878,0.146,4.985116666666667,0,10.0,0.0,0.9368773145382869,0.42269183672338606
69.0,0.39,0.642,0.0326,0.00502,0.565,0.29600000000000004,0.132,4.888216666666667,0,8.0,1.0,0.8804443913510931,0.32589941211996964
44.0,0.5870000000000001,0.966,0.0678,0.532,2.68e-06,0.0841,0.9009999999999999,5.045116666666667,0,4.0,0.0,0.887874805877434,0.7876816693354906
30.0,0.6779999999999999,0.9209999999999999,0.0485,0.61,5.17e-06,0.0559,0.879,5.67045,0,7.0,0.0,0.9292557639469597,0.8118174413643693
38.0,0.706,0.862,0.0374,0.525,0.0,0.27699999999999997,0.96,3.6375499999999996,0,4.0,1.0,0.9571377374268307,0.5508951179915669
45.0,0.742,0.887,0.0433,0.415,0.0,0.126,0.89,5.19955,0,5.0,0.0,0.9120535180981961,0.34036646922910696
32.0,0.672,0.938,0.0386,0.616,0.0,0.129,0.9079999999999999,4.558666666666666,0,7.0,1.0,0.951331979452873,0.352018794430377
37.0,0.789,0.882,0.0502,0.231,0.0,0.11199999999999999,0.6509999999999999,4.257116666666667,0,2.0,1.0,0.9310954485724525,0.4068007912277882
30.0,0.737,0.9129999999999999,0.0702,0.451,0.0,0.531,0.938,3.7398666666666665,0,10.0,0.0,0.9453111934058057,0.35122645847993383
30.0,0.7170000000000001,0.87,0.0384,0.35100000000000003,0.0,0.38,0.8420000000000001,4.247966666666667,0,9.0,0.0,0.8884243220642695,0.4123914693676273
38.0,0.7609999999999999,0.856,0.0422,0.11800000000000001,2.65e-06,0.0498,0.46799999999999997,4.21225,0,7.0,1.0,0.8977660972404731,0.35691687121493365
33.0,0.779,0.9309999999999999,0.0581,0.212,0.0,0.0638,0.937,4.56045,0,10.0,1.0,0.9311910166049456,0.368064982629558
30.0,0.809,0.919,0.111,0.11699999999999999,0.0,0.11199999999999999,0.715,4.483133333333333,0,7.0,0.0,0.9303070123043842,0.3737110688778197
29.0,0.627,0.9470000000000001,0.035,0.599,7.5e-05,0.332,0.934,4.1815,0,9.0,1.0,0.9040258033687731,0.2959679519500884
32.0,0.828,0.875,0.0955,0.612,3.75e-05,0.285,0.94,4.2726,0,3.0,0.0,0.8970732290048978,0.3624853861114036
41.0,0.754,0.955,0.0603,0.282,0.0,0.529,0.914,4.11955,0,6.0,0.0,0.9334846493847808,0.36781010533081415
26.0,0.546,0.804,0.0452,0.314,4.87e-06,0.0213,0.877,7.8193166666666665,0,0.0,1.0,0.7865726914347151,0.33304151729564113
31.0,0.527,0.725,0.0797,0.166,2.04e-06,0.0631,0.713,5.994,0,4.0,0.0,0.72911241189822,0.3328642113486887
80.0,0.628,0.69,0.0511,0.446,0.0,0.11199999999999999,0.662,3.4317833333333336,0,8.0,1.0,0.8670170827858081,0.8107979321693936
32.0,0.7140000000000001,0.9470000000000001,0.0409,0.42100000000000004,2.61e-05,0.0722,0.8390000000000001,5.505783333333333,0,9.0,1.0,0.9622984111814598,0.3459349841255769
25.0,0.628,0.816,0.0549,0.182,4.7e-05,0.0917,0.9229999999999999,5.32245,0,5.0,1.0,0.9349898458965475,0.35197446794363885
74.0,0.655,0.877,0.0344,0.344,0.0,0.349,0.893,4.205783333333334,0,0.0,0.0,0.9290885198900968,0.39582444494927393
67.0,0.525,0.7040000000000001,0.0501,0.353,5.26e-06,0.0743,0.855,4.82155,0,9.0,0.0,0.8676621670051368,0.3594656442023726
69.0,0.574,0.802,0.0316,0.659,5.07e-06,0.0765,0.7390000000000001,4.674216666666666,0,7.0,1.0,0.9112650818301278,0.3322103956693022
29.0,0.7020000000000001,0.9440000000000001,0.0504,0.648,7.15e-05,0.609,0.883,4.1036,0,7.0,1.0,0.8472583920678532,0.3569944425667252
27.0,0.8,0.899,0.0585,0.469,1.55e-05,0.27699999999999997,0.75,3.1206666666666667,0,11.0,0.0,0.8930115876239397,0.34023903057973504
43.0,0.7340000000000001,0.823,0.0426,0.102,5.28e-05,0.0835,0.644,4.972916666666666,0,0.0,1.0,0.8703619639230677,0.3321328243175107
38.0,0.6759999999999999,0.899,0.0355,0.483,3.57e-06,0.42700000000000005,0.961,5.83555,0,0.0,1.0,0.8699080157687253,0.378947135123754
32.0,0.8079999999999999,0.774,0.0588,0.532,1.33e-06,0.0422,0.8390000000000001,4.427316666666667,0,8.0,1.0,0.8578903356827141,0.3124241601515966
47.0,0.7040000000000001,0.9490000000000001,0.0378,0.5529999999999999,0.0,0.363,0.899,4.552666666666667,0,4.0,0.0,0.9784733006809222,0.3401337551737321
27.0,0.79,0.9109999999999999,0.0396,0.33799999999999997,5.03e-06,0.0649,0.838,4.62245,0,5.0,1.0,0.8436506988412376,0.3570997179727281
42.0,0.6759999999999999,0.86,0.0395,0.191,1.53e-05,0.316,0.823,5.974666666666667,0,8.0,1.0,0.884410464699558,0.3292405210578516
